round,timestamp,loss,accuracy,round_duration,num_clients,num_failures
71,2025-03-05T15:04:04.055982,6.63075719909668,39.14,2.076717,10,0
72,2025-03-05T15:04:09.208545,6.699014075469971,39.09,2.055809,10,0
73,2025-03-05T15:04:14.543195,6.692912634277344,39.07,2.087587,10,0
74,2025-03-05T15:04:19.419279,6.732798264312744,39.1,2.02721,10,0
75,2025-03-05T15:04:24.343350,6.6188187973022465,39.13,2.072749,10,0
76,2025-03-05T15:04:29.246636,6.739091020965576,39.17,2.071241,10,0
77,2025-03-05T15:04:34.160172,6.797508229064942,39.14,2.055561,10,0
78,2025-03-05T15:04:39.263808,6.70310114364624,39.13,2.074762,10,0
79,2025-03-05T15:04:44.245370,6.790856301879883,39.12,2.07271,10,0
80,2025-03-05T15:04:49.260314,6.837421759796142,39.14,2.01647,10,0
81,2025-03-05T15:04:54.446674,6.81775249633789,39.17,2.061022,10,0
82,2025-03-05T15:04:59.562571,6.8804171188354495,39.16,2.05778,10,0
83,2025-03-05T15:05:04.776829,6.931300212097168,39.16,2.078986,10,0
84,2025-03-05T15:05:09.585138,6.945087023162841,39.15,2.079943,10,0
85,2025-03-05T15:05:14.784831,6.91639937210083,39.18,2.068397,10,0
86,2025-03-05T15:05:19.763911,7.030448039245606,39.15,2.057692,10,0
87,2025-03-05T15:05:25.012204,7.1160086784362795,39.17,2.071732,10,0
88,2025-03-05T15:05:30.278916,6.834595232391357,39.17,2.080614,10,0
89,2025-03-05T15:05:35.174327,7.153556053924561,39.18,2.067251,10,0
90,2025-03-05T15:05:40.071178,7.078090856933594,39.14,2.057317,10,0
91,2025-03-05T15:05:44.931296,7.107570092773438,39.14,2.061825,10,0
92,2025-03-05T15:05:50.174083,7.162811528015137,39.16,2.072479,10,0
93,2025-03-05T15:05:54.892658,7.141316188812256,39.2,2.040623,10,0
94,2025-03-05T15:05:59.764003,7.165136819458008,39.17,2.033158,10,0
95,2025-03-05T15:06:05.271765,7.25088176574707,39.18,2.053586,10,0
96,2025-03-05T15:06:10.233527,7.2747262069702145,39.18,2.083321,10,0
97,2025-03-05T15:06:15.156047,7.323887027740478,39.2,2.13937,10,0
98,2025-03-05T15:06:20.077465,7.296289477539062,39.19,2.091063,10,0
99,2025-03-05T15:06:25.287302,7.329789379882812,39.17,2.100824,10,0
100,2025-03-05T15:06:30.239769,7.361647286987305,39.19,2.03044,10,0
