round,timestamp,loss,accuracy,round_duration,num_clients,num_failures
70,2025-03-07T08:14:36.152852,13.891541664123535,35.3,5.427735885,6,0
71,2025-03-07T08:14:40.482506,14.154484390258789,36.1,5.349238653,6,0
72,2025-03-07T08:14:44.386213,14.370276863098145,35,5.493491911,6,0
73,2025-03-07T08:14:48.501881,13.825309677124023,37.6,5.38972874,6,0
74,2025-03-07T08:14:52.459909,13.901333900451661,36.6,5.249569613,6,0
75,2025-03-07T08:14:56.602062,14.173372299194336,35.5,5.380941738,6,0
76,2025-03-07T08:15:00.691740,14.895980346679687,33.6,5.348956341,6,0
77,2025-03-07T08:15:04.909651,14.228936157226563,34.8,5.417987406,6,0
78,2025-03-07T08:15:09.285320,14.63342285,34.2,5.360778147,6,0
79,2025-03-07T08:15:13.827014,13.946625503540039,38.7,5.384334139,6,0
80,2025-03-07T08:15:18.016615,14.31280029296875,36.7,5.493385159,6,0
81,2025-03-07T08:15:22.257442,14.90805876159668,33.6,5.337433223,6,0
82,2025-03-07T08:15:26.538897,14.334661643981933,35.8,5.312797608,6,0
83,2025-03-07T08:15:30.854366,14.148738204956055,36.5,5.817505741,6,0
84,2025-03-07T08:15:35.082800,14.06966722869873,36.6,5.419321159,6,0
85,2025-03-07T08:15:39.011904,13.807332771301269,37.9,5.535023555,6,0
86,2025-03-07T08:15:43.049747,14.174351524353026,35.8,5.500508901,6,0
87,2025-03-07T08:15:47.090481,14.39341049194336,35.8,5.573840558,6,0
88,2025-03-07T08:15:51.208687,14.675064071655273,33.7,5.52589379,6,0
89,2025-03-07T08:15:55.756439,14.023435401916505,36.4,5.433986243,6,0
90,2025-03-07T08:16:00.037633,14.152385108947755,37,5.498363102,6,0
91,2025-03-07T08:16:04.237242,14.927940879821778,34.5,5.453906339,6,0
92,2025-03-07T08:16:08.534639,14.263568351745606,35.8,5.282916589,6,0
93,2025-03-07T08:16:12.639816,14.01911686706543,37.8,5.31964249,6,0
94,2025-03-07T08:16:16.621489,14.445959892272949,35.6,5.439621547,6,0
95,2025-03-07T08:16:20.680893,14.28042936706543,36.1,5.309642505,6,0
96,2025-03-07T08:16:24.732541,14.447178848266601,35.2,5.45596648,6,0
97,2025-03-07T08:16:28.669129,14.22027278137207,37.4,5.321615182,6,0
98,2025-03-07T08:16:32.758726,14.294473960876465,36,5.672509951,6,0
99,2025-03-07T08:16:36.799809,15.150617721557618,33.1,5.355286747,6,0
100,2025-03-07T08:16:40.825521,13.765897048950196,36.9,5.449738501,6,0
