round,timestamp,loss,accuracy,round_duration,num_clients,num_failures
72,2025-03-06T15:56:00.576318,4.275428905,36.2,0.477187,6,0
73,2025-03-06T15:56:03.047987,4.406285869598388,37.9,0.47948,6,0
74,2025-03-06T15:56:05.359737,4.415281600952149,38,0.527722,6,0
75,2025-03-06T15:56:07.619438,4.812604625701904,36,0.536787,6,0
76,2025-03-06T15:56:09.884775,4.4506727333068845,36.1,0.532501,6,0
77,2025-03-06T15:56:12.132883,4.7409909687042235,37.7,0.536459,6,0
78,2025-03-06T15:56:14.473925,4.760640428543091,36.5,0.512981,6,0
79,2025-03-06T15:56:16.767982,5.066984828948975,35.4,0.522017,6,0
80,2025-03-06T15:56:19.049884,5.106541137695313,35,0.535848,6,0
81,2025-03-06T15:56:21.310503,5.246511253356934,35.7,0.53309,6,0
82,2025-03-06T15:56:23.618684,5.280488895416259,36.3,0.530472,6,0
83,2025-03-06T15:56:25.933748,5.086672088623047,38.6,0.529057,6,0
84,2025-03-06T15:56:28.198185,5.015942745,38.4,0.516684,6,0
85,2025-03-06T15:56:30.475769,5.635160110473633,36.2,0.523103,6,0
86,2025-03-06T15:56:32.735332,5.4265498924255375,36.2,0.524547,6,0
87,2025-03-06T15:56:34.953516,5.535729942321777,38,0.514901,6,0
88,2025-03-06T15:56:37.290794,5.581019561767578,35.6,0.522908,6,0
89,2025-03-06T15:56:39.631804,5.763904258728028,35.7,0.532636,6,0
90,2025-03-06T15:56:41.966586,6.069720386505127,34,0.528425,6,0
91,2025-03-06T15:56:44.325419,5.820294292449951,36.2,0.5496,6,0
92,2025-03-06T15:56:46.635437,5.908812061309814,36.5,0.517011,6,0
93,2025-03-06T15:56:48.993961,5.918078298568726,37.8,0.521309,6,0
94,2025-03-06T15:56:51.316551,6.067401195526123,36.3,0.52258,6,0
95,2025-03-06T15:56:53.689763,6.053020706176758,36.3,0.480825,6,0
96,2025-03-06T15:56:56.013803,6.131823605,35.9,0.547677,6,0
97,2025-03-06T15:56:58.963270,6.324399436950683,35.5,0.518978,6,0
98,2025-03-06T15:57:03.261931,6.2613426160812375,36.9,0.510932,5,1
99,2025-03-06T16:00:11.131503,6.06,37,0.55063,6,0
100,2025-03-06T16:00:13.475613,6.07,36.5,0.525846,6,0
