round,timestamp,loss,accuracy,round_duration,num_clients,num_failures
72,2025-03-06T19:06:04.505914,17.362145904541016,27.1,5.108768,7,0
73,2025-03-06T19:07:17.658091,16.891447341918944,26.2,5.158849,7,0
74,2025-03-06T19:08:31.054996,16.56779180908203,28.7,5.110645,7,0
75,2025-03-06T19:09:42.938587,18.092593406677246,24.4,5.131461,7,0
76,2025-03-06T19:10:55.567208,17.010220977783202,27,5.227494,7,0
77,2025-03-06T19:12:10.517055,17.356667907714844,27,5.155369,7,0
78,2025-03-06T19:13:24.603647,17.657127319335938,25.8,5.118066,7,0
79,2025-03-06T19:14:36.087330,17.611116317749023,25.1,5.493376,7,0
80,2025-03-06T19:15:52.215550,17.582910720825197,25,5.191322,7,0
81,2025-03-06T19:17:04.140635,17.455356704711914,25.7,5.231668,7,0
82,2025-03-06T19:18:14.274511,17.76493295288086,23.7,5.238781,7,0
83,2025-03-06T19:19:26.836978,17.47416239,24.9,5.299866,7,0
84,2025-03-06T19:20:39.094310,18.022310989379882,24.5,5.241233,7,0
85,2025-03-06T19:21:50.532644,17.320909545898438,27.4,5.184441,7,0
86,2025-03-06T19:23:03.732823,17.57023516845703,24.7,5.229772,7,0
87,2025-03-06T19:24:16.261140,17.166280181884765,26.3,5.20252,7,0
88,2025-03-06T19:25:28.296582,17.218371391296387,26.8,5.128887,7,0
89,2025-03-06T19:26:41.651652,17.463230072021485,26.6,5.151983,7,0
90,2025-03-06T19:27:53.986779,17.350290657043455,26.1,5.193113,7,0
91,2025-03-06T19:29:06.707957,17.48976934814453,26.1,5.047515,7,0
92,2025-03-06T19:30:19.039088,18.011751556396483,25.1,5.187573,7,0
93,2025-03-06T19:31:32.263530,17.955724822998047,24.1,5.121367,7,0
94,2025-03-06T19:32:44.947706,17.548774932861328,25.7,5.397039,7,0
95,2025-03-06T19:33:56.161157,17.93301717376709,25.5,5.160144,7,0
96,2025-03-06T19:35:08.424031,17.522202957153322,25.1,5.218391,7,0
97,2025-03-06T19:36:21.873622,18.213268768310545,23.4,5.143676,7,0
98,2025-03-06T19:37:34.057300,18.10584671020508,25.5,5.143097,7,0
99,2025-03-06T19:38:46.453625,17.134605346679688,27.1,5.133676,7,0
100,2025-03-06T19:39:57.966437,18.02806768798828,24.5,5.078001,7,0
