round,timestamp,loss,accuracy,round_duration,num_clients,num_failures
70,2025-03-07T08:32:29.718045,1.402613305,78.75257122,5.669160763,6,0
71,2025-03-07T08:32:38.037173,1.218132691,81.99933828,5.799338907,6,0
72,2025-03-07T08:32:46.263752,1.251641866,79.03770097,5.69457862,6,0
73,2025-03-07T08:32:54.474246,1.253281513,82.60648882,5.741232117,6,0
74,2025-03-07T08:33:02.635246,1.23333807,81.34291103,5.883340521,6,0
75,2025-03-07T08:33:10.866417,1.164944208,78.8202262,6.165004831,6,0
76,2025-03-07T08:33:19.029926,1.195219804,77.82433469,6.031325856,6,0
77,2025-03-07T08:33:27.108661,1.175068602,76.98954843,6.000015281,6,0
78,2025-03-07T08:33:35.034653,1.259611373,82.2853176,5.872828798,6,0
79,2025-03-07T08:33:43.134627,1.171347741,82.51992896,6.260000573,6,0
80,2025-03-07T08:33:51.380082,1.257056925,80.98402808,5.943307487,6,0
81,2025-03-07T08:33:59.477668,1.208738585,84.2222358,5.761261717,6,0
82,2025-03-07T08:34:07.464339,1.138270662,83.79025118,6.084035909,6,0
83,2025-03-07T08:34:15.456541,1.244187606,80.37523161,5.785491414,6,0
84,2025-03-07T08:34:23.483171,1.337583109,83.46458381,5.928912713,6,0
85,2025-03-07T08:34:31.534088,1.289641082,79.02495913,6.03083034,6,0
86,2025-03-07T08:34:39.626731,1.30979304,78.14971247,6.256284923,6,0
87,2025-03-07T08:34:47.919658,1.151441855,79.20824498,6.030953944,6,0
88,2025-03-07T08:34:56.227061,1.259548124,78.25342718,6.161236817,6,0
89,2025-03-07T08:35:04.486921,1.175073541,82.48129144,6.341158976,6,0
90,2025-03-07T08:35:12.466781,1.217983216,85.33490644,5.824716011,6,0
91,2025-03-07T08:35:20.491152,1.153121201,75.14617874,5.915489797,6,0
92,2025-03-07T08:35:28.577536,1.268173091,78.12191039,5.992215239,6,0
93,2025-03-07T08:35:36.938594,1.427042636,77.48284553,6.012928538,6,0
94,2025-03-07T08:35:45.270600,1.191540862,84.47265214,6.010583781,6,0
95,2025-03-07T08:35:53.438966,1.312198854,78.22985608,6.31615835,6,0
96,2025-03-07T08:36:01.452384,1.221006084,81.01857301,6.203012977,6,0
97,2025-03-07T08:36:09.708058,1.26764636,77.79721431,6.142849669,6,0
98,2025-03-07T08:36:17.884361,1.449215386,77.44725087,5.965584881,6,0
99,2025-03-07T08:36:25.875637,1.143978904,85.86452745,6.282808554,6,0
100,2025-03-07T08:36:34.195398,1.337200362,82.67967026,6.367131851,6,0
