round,timestamp,loss,accuracy,round_duration,num_clients,num_failures
66,2025-03-06T15:25:37.576128,5.950625537872314,24.5,0.520124,6,0
67,2025-03-06T15:25:39.680985,6.275044708251953,28.5,0.525741,6,0
68,2025-03-06T15:25:41.792392,6.4045461082458495,18.3,0.529637,6,0
69,2025-03-06T15:25:44.038661,6.329044593811036,24.0,0.565453,6,0
70,2025-03-06T15:25:46.181841,6.17044734954834,29.4,0.567774,6,0
71,2025-03-06T15:25:48.305656,6.370820861816406,25.8,0.547969,6,0
72,2025-03-06T15:25:50.484607,6.4972205772399905,26.2,0.569691,6,0
73,2025-03-06T15:25:52.630388,6.336442226409912,20.2,0.541621,6,0
74,2025-03-06T15:25:55.127689,6.153644817352295,29.9,0.544974,6,0
75,2025-03-06T15:25:57.139734,6.303731086730957,27.5,0.499178,6,0
76,2025-03-06T15:25:59.246241,6.242735454559326,22.8,0.543035,6,0
77,2025-03-06T15:26:01.320228,6.167022350311279,28.7,0.546715,6,0
78,2025-03-06T15:26:03.960300,6.312311168670655,27.6,0.613903,6,0
79,2025-03-06T15:26:06.123351,6.274501579284668,20.7,0.581833,6,0
80,2025-03-06T15:26:08.238970,5.930558235168457,29.2,0.554503,6,0
81,2025-03-06T15:26:10.352045,6.333290477752685,27.1,0.576398,6,0
82,2025-03-06T15:26:12.499360,6.329803825378418,28.7,0.551908,6,0
83,2025-03-06T15:26:14.630485,6.488165508270264,28.9,0.568394,6,0
84,2025-03-06T15:26:16.755833,6.544261878967285,28.2,0.535201,6,0
85,2025-03-06T15:26:18.912656,6.627903158187866,28.3,0.551677,6,0
86,2025-03-06T15:26:21.020742,6.706951354980469,21.7,0.549426,6,0
87,2025-03-06T15:26:23.147980,6.313224090576172,23.8,0.554109,6,0
88,2025-03-06T15:26:25.243798,6.309413665771484,26.6,0.545796,6,0
89,2025-03-06T15:26:27.335324,6.0236128883361815,27.4,0.536091,6,0
90,2025-03-06T15:26:29.446137,6.159389423370361,29.6,0.553447,6,0
