round,timestamp,loss,accuracy,round_duration,num_clients,num_failures
72,2025-03-05T14:42:48.165796,7.283188594055176,31.28,2.082006,10,0
73,2025-03-05T14:42:52.318780,7.260422700500488,31.27,2.106119,10,0
74,2025-03-05T14:42:56.644082,7.344773319244385,31.29,2.042555,10,0
75,2025-03-05T14:43:01.034253,7.299226224517822,31.22,2.102403,10,0
76,2025-03-05T14:43:05.676007,7.207251542663574,31.26,2.091259,10,0
77,2025-03-05T14:43:09.975148,7.213613240814209,31.27,2.111918,10,0
78,2025-03-05T14:43:14.287002,7.315249388122559,31.26,2.098075,10,0
79,2025-03-05T14:43:18.551486,7.214132326507569,31.27,2.110185,10,0
80,2025-03-05T14:43:22.754002,7.141889501190185,31.25,2.086285,10,0
81,2025-03-05T14:43:27.112356,7.344607466888427,31.22,2.092706,10,0
82,2025-03-05T14:43:31.388864,7.579245941162109,31.3,2.051122,10,0
83,2025-03-05T14:43:35.645599,7.63307641,31.27,2.080906,10,0
84,2025-03-05T14:43:39.973451,7.536821887969971,31.3,2.092496,10,0
85,2025-03-05T14:43:44.240795,7.35171681,31.27,2.100545,10,0
86,2025-03-05T14:43:48.400275,7.461004682922363,31.26,2.107342,10,0
87,2025-03-05T14:43:52.924003,7.390105281829834,31.26,2.078386,10,0
88,2025-03-05T14:43:57.385180,7.494888837432861,31.27,2.089257,10,0
89,2025-03-05T14:44:01.812377,7.297048145,31.27,2.105678,10,0
90,2025-03-05T14:44:06.376402,7.2698412620544435,31.26,2.100753,10,0
91,2025-03-05T14:44:11.010838,7.309742023468018,31.26,2.068933,10,0
92,2025-03-05T14:44:15.210791,7.413564769744873,31.26,2.092796,10,0
93,2025-03-05T14:44:19.457910,7.472361705017089,31.28,2.045617,10,0
94,2025-03-05T14:44:23.760542,7.277604875946045,31.27,2.102922,10,0
95,2025-03-05T14:44:28.319184,7.406295885,31.26,2.074345,10,0
96,2025-03-05T14:44:32.874341,7.420793915557861,31.27,2.075995,10,0
97,2025-03-05T14:44:37.311554,7.444935436248779,31.27,2.081738,10,0
98,2025-03-05T14:44:41.688022,7.415063346099854,31.26,2.047963,10,0
99,2025-03-05T14:44:45.928205,7.6745911399841305,31.28,2.142564,10,0
100,2025-03-05T14:44:50.340980,7.4993275497436525,31.27,2.092056,10,0
